0, 1e+10, 0.9, 0, 0, -0.777778, 0.745468, 0, 0, -0.757243, 0.618129, 0, 0, -0.735094, 0.513131, 0, 0, -0.711256, 0.426495, 0, 0, -0.685661, 0.354957, 0, 0, -0.658251, 0.295837, 0, 0, -0.628976, 0.246936, 0, 0, -0.597803, 0.20645, 0, 0, -0.564709, 0.172896, 0, 0, -0.529695, 0.145056, 0, 0, -0.492777, 0.12193, 0, 0, -0.453995, 0.102694, 0, 0, -0.413413, 0.086672, 0, 0, -0.371119, 0.0733077, 0, 0, -0.327228, 0.0621427, 0, 0, -0.281878, 0.0527994, 0, 0, -0.235232, 0.044967, 0, 0, -0.187477, 0.0383889, 0, 0, -0.138819, 0.0328535, 0, 0, -0.0894808, 0.028186, 0, 0, -0.0396999, 0.0242421, 0, 0, 0.0102789, 0.0209022, 0, 0, 0.0602063, 0.0180674, 0, 0, 0.109834, 0.0156556, 0, 0, 0.158921, 0.0135989, 0, 0, 0.207234, 0.0118406, 0, 0, 0.254557, 0.0103338, 0, 0, 0.300691, 0.0090393, 0, 0, 0.34546, 0.00792437, 0, 0, 0.38871, 0.00696171, 0, 0, 0.430312, 0.00612846, 0, 0, 0.470163, 0.00540547, 0, 0, 0.508185, 0.00477661, 0, 0, 0.544324, 0.00422835, 0, 0, 0.578549, 0.00374924, 0, 0, 0.610852, 0.00332964, 0, 0, 0.6412409999999999, 0.00296135, 0, 0, 0.669744, 0.00263744, 0, 0, 0.696402, 0.00235198, 0, 0, 0.721266, 0.00209993, 0, 0, 0.744401, 0.00187699, 0, 0, 0.765877, 0.00167945, 0, 0, 0.785771, 0.00150414, 0, 0, 0.804161, 0.00134832, 0, 0, 0.8211310000000001, 0.00120963, 0, 0, 0.836763, 0.00108602, 0, 0, 0.851141, 0.000975707, 0, 0, 0.8643459999999999, 0.000877158, 0, 0, 0.876458, 0.00078902, 0, 0, 0.887553, 0.000710115, 0, 0, 0.897707, 0.000639411, 0, 0, 0.906989, 0.000576002, 0, 0, 0.915466, 0.000519092, 0, 0, 0.923201, 0.000467978, 0, 0, 0.9302550000000001, 0.000422039, 0, 0, 0.936682, 0.000380726, 0, 0, 0.942534, 0.000343553, 0, 0, 0.94786, 0.000310088, 0, 0, 0.952705, 0.000279948, 0, 0, 0.957109, 0.000252791, 0, 0, 0.961111, 0.000228311, 0, 0, 0.964747, 0.000206238, 0, 0, 0.968048, 0.000186328, 0, 0, 0.971044, 0.000168364, 0, 0, 0.973764, 0.000152152, 0, 0, 0.976231, 0.000137517, 0, 0, 0.978468, 0.000124303, 0, 0, 0.980497, 0.00011237, 0, 0, 0.982337, 0.000101591, 0, 0, 0.984004, 9.18534e-05, 0, 0, 0.9855159999999999, 8.30551e-05, 0, 0, 0.986885, 7.51045e-05, 0, 0, 0.9881259999999999, 6.7919e-05, 0, 0, 0.989249, 6.14242e-05, 0, 0, 0.990268, 5.55532e-05, 0, 0, 0.99119, 5.02455e-05, 0, 0, 0.992025, 4.54468e-05, 0, 0, 0.992781, 4.11078e-05, 0, 0, 0.993466, 3.71843e-05, 0, 0, 0.994086, 3.36363e-05, 0, 0, 0.9946469999999999, 3.04276e-05, 0, 0, 0.995155, 2.75257e-05, 0, 0, 0.995615, 2.49011e-05, 0, 0, 0.996032, 2.25272e-05, 0, 0, 0.996409, 2.038e-05, 0, 0, 0.99675, 1.84377e-05, 0, 0, 0.997059, 1.66808e-05, 0, 0, 0.9973379999999999, 1.50915e-05, 0, 0, 0.997591, 1.36538e-05, 0, 0, 0.99782, 1.23532e-05, 0, 0, 0.998027, 1.11766e-05, 0, 0, 0.998215, 1.01121e-05, 0, 0, 0.998385, 9.149109999999999e-06, 0, 0, 0.998538, 8.277879999999999e-06, 0, 0, 0.998677, 7.48967e-06, 0, 0, 0.998803, 6.77654e-06, 0, 0, 0.9989170000000001, 6.13135e-06, 0, 0, 0.99902, 5.54762e-06, 0, 0, 0.999113, 5.01948e-06, 0, 0, 0.999198, 4.54164e-06, 0, 0, 0.999274, 4.10931e-06, 0, 0, 0.999343, 3.71814e-06, 0, 0, 0.999405, 3.36421e-06, 0, 0, 0.999462, 3.04399e-06, 0, 0, 0.999513, 2.75425e-06, 0, 0, 0.99956, 2.4921e-06, 0, 0, 0.999601, 2.2549e-06, 0, 0, 0.9996390000000001, 2.04028e-06, 0, 0, 0.999674, 1.8461e-06, 0, 0, 0.999705, 1.67039e-06, 0, 0, 0.999733, 1.51142e-06, 0, 0, 0.999758, 1.36757e-06, 0, 0, 0.999781, 1.23741e-06, 0, 0, 0.999802, 1.11965e-06, 0, 0, 0.999821, 1.01309e-06, 0, 0, 0.999838, 9.16676e-07, 0, 0, 0.999853, 8.29437e-07, 0, 0, 0.999867, 7.50501e-07, 0, 0, 0.99988, 6.79077e-07, 0, 0, 0.999891, 6.14451e-07, 0, 0, 0.999902, 5.55976e-07, 0, 0, 0.999911, 5.03066e-07, 0, 0, 0.99992, 4.55191e-07, 0, 0, 0.999927, 4.11872e-07, 0, 0, 0.999934, 3.72676e-07, 0, 0, 0.9999400000000001, 3.37211e-07, 0, 0, 0.999946, 3.0512e-07, 0, 0, 0.999951, 2.76083e-07, 0, 0, 0.999956, 2.4981e-07, 0, 0, 0.99996, 2.26037e-07, 0, 0, 0.999964, 2.04526e-07, 0, 0, 0.9999670000000001, 1.85063e-07, 0, 0, 0.99997, 1.67452e-07, 0, 0, 0.999973, 1.51516e-07, 0, 0, 0.999976, 1.37097e-07, 0, 0, 0.999978, 1.24051e-07, 0, 0, 0.99998, 1.12246e-07, 0, 0, 0.999982, 1.01564e-07, 0, 0, 0.999984, 9.18988e-08, 0, 0, 0.999985, 8.31534e-08, 0, 0, 0.999987, 7.524029999999999e-08, 0, 0, 0.999988, 6.80802e-08, 0, 0, 0.999989, 6.16015e-08, 0, 0, 0.99999, 5.57393e-08, 0, 0, 0.999991, 5.0435e-08, 0, 0, 0.999992, 4.56354e-08, 0, 0, 0.999993, 4.12926e-08, 0, 0, 0.999993, 3.73631e-08, 0, 0, 0.999994, 3.38075e-08, 0, 0, 0.999995, 3.05903e-08, 0, 0, 0.999995, 2.76792e-08, 0, 0, 0.999996, 2.50452e-08, 0, 0, 0.999996, 2.26618e-08, 0, 0, 0.999996, 2.05053e-08, 0, 0, 0.999997, 1.85539e-08, 0, 0, 0.999997, 1.67883e-08, 0, 0, 0.999997, 1.51907e-08, 0, 0, 0.9999980000000001, 1.37451e-08, 0, 0, 0.9999980000000001, 1.24371e-08, 0, 0, 0.9999980000000001, 1.12535e-08, 0, 0, 0.9999980000000001, 1.01826e-08, 0, 0, 0.9999980000000001, 9.21361e-09, 0, 0, 0.999999, 8.336819999999999e-09, 0, 0, 0.999999, 7.54346e-09, 0, 0, 0.999999, 6.82561e-09, 0, 0, 0.999999, 6.17606e-09, 0, 0, 0.999999, 5.58833e-09, 0, 0, 0.999999, 5.05653e-09, 0, 0, 0.999999, 4.57534e-09, 0, 0, 0.999999, 4.13994e-09, 0, 0, 0.999999, 3.74597e-09, 0, 0, 0.999999, 3.3895e-09, 0, 0, 0.999999, 3.06694e-09, 0, 0, 1, 2.77508e-09, 0, 0, 1, 2.511e-09, 0, 0, 1, 2.27205e-09, 0, 0, 1, 2.05583e-09, 0, 0, 1, 1.86019e-09, 0, 0, 1, 1.68317e-09, 0, 0, 1, 1.523e-09, 0, 0, 1, 1.37807e-09, 0, 0, 1, 1.24693e-09, 0, 0, 1, 1.12826e-09, 0, 0, 1, 1.0209e-09, 0, 0, 1, 9.23745e-10, 0, 0, 1, 8.35839e-10, 0, 0, 1, 7.56298e-10, 0, 0, 1, 6.84327e-10, 0, 0, 1, 6.19205e-10, 0, 0, 1, 5.6028e-10, 0, 0, 1, 5.06962e-10, 0, 0, 1, 4.58718e-10, 0, 0, 1, 4.15065e-10, 0, 0, 1, 3.75567e-10, 0, 0, 1, 3.39827e-10, 0, 0, 1, 3.07488e-10, 0, 0, 1, 2.78227e-10, 0, 0, 1, 2.5175e-10, 0, 0, 1, 2.27793e-10, 0, 0, 1, 2.06115e-10, 0, 0, 1, 1.58361e-10, 0, 0, 1, 5.01507e-11, 0, 0, 1, 5.652e-12, 0, 0, 1, 1.72497e-13, 0, 0, 1, 6.67237e-16, 0, 0, 1, 0.9, 0, 0, -0.777778, 0.745468, 0, 0, -0.757243, 0.618129, 0, 0, -0.735094, 0.513131, 0, 0, -0.711256, 0.426495, 0, 0, -0.685661, 0.354957, 0, 0, -0.658251, 0.295837, 0, 0, -0.628976, 0.246936, 0, 0, -0.597803, 0.20645, 0, 0, -0.564709, 0.172896, 0, 0, -0.529695, 0.145056, 0, 0, -0.492777, 0.12193, 0, 0, -0.453995, 0.102694, 0, 0, -0.413413, 0.086672, 0, 0, -0.371119, 0.0733077, 0, 0, -0.327228, 0.0621427, 0, 0, -0.281878, 0.0527994, 0, 0, -0.235232, 0.044967, 0, 0, -0.187477, 0.0383889, 0, 0, -0.138819, 0.0328535, 0, 0, -0.0894808, 0.028186, 0, 0, -0.0396999, 0.0242421, 0, 0, 0.0102789, 0.0209022, 0, 0, 0.0602063, 0.0180674, 0, 0, 0.109834, 0.0156556, 0, 0, 0.158921, 0.0135989, 0, 0, 0.207234, 0.0118406, 0, 0, 0.254557, 0.0103338, 0, 0, 0.300691, 0.0090393, 0, 0, 0.34546, 0.00792437, 0, 0, 0.38871, 0.00696171, 0, 0, 0.430312, 0.00612846, 0, 0, 0.470163, 0.00540547, 0, 0, 0.508185, 0.00477661, 0, 0, 0.544324, 0.00422835, 0, 0, 0.578549, 0.00374924, 0, 0, 0.610852, 0.00332964, 0, 0, 0.6412409999999999, 0.00296135, 0, 0, 0.669744, 0.00263744, 0, 0, 0.696402, 0.00235198, 0, 0, 0.721266, 0.00209993, 0, 0, 0.744401, 0.00187699, 0, 0, 0.765877, 0.00167945, 0, 0, 0.785771, 0.00150414, 0, 0, 0.804161, 0.00134832, 0, 0, 0.8211310000000001, 0.00120963, 0, 0, 0.836763, 0.00108602, 0, 0, 0.851141, 0.000975707, 0, 0, 0.8643459999999999, 0.000877158, 0, 0, 0.876458, 0.00078902, 0, 0, 0.887553, 0.000710115, 0, 0, 0.897707, 0.000639411, 0, 0, 0.906989, 0.000576002, 0, 0, 0.915466, 0.000519092, 0, 0, 0.923201, 0.000467978, 0, 0, 0.9302550000000001, 0.000422039, 0, 0, 0.936682, 0.000380726, 0, 0, 0.942534, 0.000343553, 0, 0, 0.94786, 0.000310088, 0, 0, 0.952705, 0.000279948, 0, 0, 0.957109, 0.000252791, 0, 0, 0.961111, 0.000228311, 0, 0, 0.964747, 0.000206238, 0, 0, 0.968048, 0.000186328, 0, 0, 0.971044, 0.000168364, 0, 0, 0.973764, 0.000152152, 0, 0, 0.976231, 0.000137517, 0, 0, 0.978468, 0.000124303, 0, 0, 0.980497, 0.00011237, 0, 0, 0.982337, 0.000101591, 0, 0, 0.984004, 9.18534e-05, 0, 0, 0.9855159999999999, 8.30551e-05, 0, 0, 0.986885, 7.51045e-05, 0, 0, 0.9881259999999999, 6.7919e-05, 0, 0, 0.989249, 6.14242e-05, 0, 0, 0.990268, 5.55532e-05, 0, 0, 0.99119, 5.02455e-05, 0, 0, 0.992025, 4.54468e-05, 0, 0, 0.992781, 4.11078e-05, 0, 0, 0.993466, 3.71843e-05, 0, 0, 0.994086, 3.36363e-05, 0, 0, 0.9946469999999999, 3.04276e-05, 0, 0, 0.995155, 2.75257e-05, 0, 0, 0.995615, 2.49011e-05, 0, 0, 0.996032, 2.25272e-05, 0, 0, 0.996409, 2.038e-05, 0, 0, 0.99675, 1.84377e-05, 0, 0, 0.997059, 1.66808e-05, 0, 0, 0.9973379999999999, 1.50915e-05, 0, 0, 0.997591, 1.36538e-05, 0, 0, 0.99782, 1.23532e-05, 0, 0, 0.998027, 1.11766e-05, 0, 0, 0.998215, 1.01121e-05, 0, 0, 0.998385, 9.149109999999999e-06, 0, 0, 0.998538, 8.277879999999999e-06, 0, 0, 0.998677, 7.48967e-06, 0, 0, 0.998803, 6.77654e-06, 0, 0, 0.9989170000000001, 6.13135e-06, 0, 0, 0.99902, 5.54762e-06, 0, 0, 0.999113, 5.01948e-06, 0, 0, 0.999198, 4.54164e-06, 0, 0, 0.999274, 4.10931e-06, 0, 0, 0.999343, 3.71814e-06, 0, 0, 0.999405, 3.36421e-06, 0, 0, 0.999462, 3.04399e-06, 0, 0, 0.999513, 2.75425e-06, 0, 0, 0.99956, 2.4921e-06, 0, 0, 0.999601, 2.2549e-06, 0, 0, 0.9996390000000001, 2.04028e-06, 0, 0, 0.999674, 1.8461e-06, 0, 0, 0.999705, 1.67039e-06, 0, 0, 0.999733, 1.51142e-06, 0, 0, 0.999758, 1.36757e-06, 0, 0, 0.999781, 1.23741e-06, 0, 0, 0.999802, 1.11965e-06, 0, 0, 0.999821, 1.01309e-06, 0, 0, 0.999838, 9.16676e-07, 0, 0, 0.999853, 8.29437e-07, 0, 0, 0.999867, 7.50501e-07, 0, 0, 0.99988, 6.79077e-07, 0, 0, 0.999891, 6.14451e-07, 0, 0, 0.999902, 5.55976e-07, 0, 0, 0.999911, 5.03066e-07, 0, 0, 0.99992, 4.55191e-07, 0, 0, 0.999927, 4.11872e-07, 0, 0, 0.999934, 3.72676e-07, 0, 0, 0.9999400000000001, 3.37211e-07, 0, 0, 0.999946, 3.0512e-07, 0, 0, 0.999951, 2.76083e-07, 0, 0, 0.999956, 2.4981e-07, 0, 0, 0.99996, 2.26037e-07, 0, 0, 0.999964, 2.04526e-07, 0, 0, 0.9999670000000001, 1.85063e-07, 0, 0, 0.99997, 1.67452e-07, 0, 0, 0.999973, 1.51516e-07, 0, 0, 0.999976, 1.37097e-07, 0, 0, 0.999978, 1.24051e-07, 0, 0, 0.99998, 1.12246e-07, 0, 0, 0.999982, 1.01564e-07, 0, 0, 0.999984, 9.18988e-08, 0, 0, 0.999985, 8.31534e-08, 0, 0, 0.999987, 7.524029999999999e-08, 0, 0, 0.999988, 6.80802e-08, 0, 0, 0.999989, 6.16015e-08, 0, 0, 0.99999, 5.57393e-08, 0, 0, 0.999991, 5.0435e-08, 0, 0, 0.999992, 4.56354e-08, 0, 0, 0.999993, 4.12926e-08, 0, 0, 0.999993, 3.73631e-08, 0, 0, 0.999994, 3.38075e-08, 0, 0, 0.999995, 3.05903e-08, 0, 0, 0.999995, 2.76792e-08, 0, 0, 0.999996, 2.50452e-08, 0, 0, 0.999996, 2.26618e-08, 0, 0, 0.999996, 2.05053e-08, 0, 0, 0.999997, 1.85539e-08, 0, 0, 0.999997, 1.67883e-08, 0, 0, 0.999997, 1.51907e-08, 0, 0, 0.9999980000000001, 1.37451e-08, 0, 0, 0.9999980000000001, 1.24371e-08, 0, 0, 0.9999980000000001, 1.12535e-08, 0, 0, 0.9999980000000001, 1.01826e-08, 0, 0, 0.9999980000000001, 9.21361e-09, 0, 0, 0.999999, 8.336819999999999e-09, 0, 0, 0.999999, 7.54346e-09, 0, 0, 0.999999, 6.82561e-09, 0, 0, 0.999999, 6.17606e-09, 0, 0, 0.999999, 5.58833e-09, 0, 0, 0.999999, 5.05653e-09, 0, 0, 0.999999, 4.57534e-09, 0, 0, 0.999999, 4.13994e-09, 0, 0, 0.999999, 3.74597e-09, 0, 0, 0.999999, 3.3895e-09, 0, 0, 0.999999, 3.06694e-09, 0, 0, 1, 2.77508e-09, 0, 0, 1, 2.511e-09, 0, 0, 1, 2.27205e-09, 0, 0, 1, 2.05583e-09, 0, 0, 1, 1.86019e-09, 0, 0, 1, 1.68317e-09, 0, 0, 1, 1.523e-09, 0, 0, 1, 1.37807e-09, 0, 0, 1, 1.24693e-09, 0, 0, 1, 1.12826e-09, 0, 0, 1, 1.0209e-09, 0, 0, 1, 9.23745e-10, 0, 0, 1, 8.35839e-10, 0, 0, 1, 7.56298e-10, 0, 0, 1, 6.84327e-10, 0, 0, 1, 6.19205e-10, 0, 0, 1, 5.6028e-10, 0, 0, 1, 5.06962e-10, 0, 0, 1, 4.58718e-10, 0, 0, 1, 4.15065e-10, 0, 0, 1, 3.75567e-10, 0, 0, 1, 3.39827e-10, 0, 0, 1, 3.07488e-10, 0, 0, 1, 2.78227e-10, 0, 0, 1, 2.5175e-10, 0, 0, 1, 2.27793e-10, 0, 0, 1, 2.06115e-10, 0, 0, 1, 1.58361e-10, 0, 0, 1, 5.01507e-11, 0, 0, 1, 5.652e-12, 0, 0, 1, 1.72497e-13, 0, 0, 1, 6.67237e-16, 0, 0, 1, 32, 32
